fecha,Estacion,Fecha final,NO2,CO,PM2.5,PM10,SO2,datos_disponibles
2025-10-22,FACATATIVA - URBANO,,23.71041667,735.18541667,13.42375,30.51333333,8.34166667,5
2025-10-21,FACATATIVA - URBANO,,22.93125,1015.71041667,17.5225,34.7075,8.38208333,5
2025-10-20,FACATATIVA - URBANO,,20.91875,991.37916667,14.39083333,31.00416667,8.03391304,5
2025-10-19,FACATATIVA - URBANO,,14.34416667,1280.01458333,10.53416667,21.15583333,8.40666667,5
2025-10-18,FACATATIVA - URBANO,,20.53,1304.82291667,9.44125,20.35291667,8.3,5
2025-10-17,FACATATIVA - URBANO,,22.01916667,1391.175,16.48916667,33.99166667,9.3275,5
2025-10-16,FACATATIVA - URBANO,,24.34208333,1278.10625,12.29291667,28.07375,8.32958333,5
2025-10-15,FACATATIVA - URBANO,,21.99416667,1401.19375,16.5075,35.77,8.6875,5
2025-10-14,FACATATIVA - URBANO,,22.08041667,1240.24318182,12.69041667,26.45708333,8.06083333,5
2025-10-13,FACATATIVA - URBANO,,20.06666667,844.4375,6.16833333,11.70291667,8.32916667,5
2025-10-12,FACATATIVA - URBANO,,19.03875,840.14375,4.52833333,8.79333333,8.3125,5
2025-10-11,FACATATIVA - URBANO,,21.37,1072.48333333,10.55833333,19.40916667,8.62791667,5
2025-10-10,FACATATIVA - URBANO,,22.76291667,986.13125,11.27583333,21.66583333,8.32347826,5
2025-10-09,FACATATIVA - URBANO,,23.60958333,1150.24791667,17.3225,36.83666667,9.05458333,5
2025-10-08,FACATATIVA - URBANO,,20.0575,1309.59375,18.305,46.13708333,8.77041667,5
2025-10-07,FACATATIVA - URBANO,,23.92958333,1074.86875,13.05583333,24.21291667,7.63916667,5
2025-10-06,FACATATIVA - URBANO,,22.58458333,1119.2375,15.25416667,31.40041667,8.78583333,5
2025-10-05,FACATATIVA - URBANO,,20.52166667,746.15833333,7.71173913,15.77416667,8.41916667,5
2025-10-04,FACATATIVA - URBANO,,22.86,1062.46458333,15.69958333,31.305,9.1,5
2025-10-03,FACATATIVA - URBANO,,28.50708333,676.50416667,9.70333333,19.30625,8.56666667,5
2025-10-02,FACATATIVA - URBANO,,38.09166667,708.46875,12.05,27.3825,7.83541667,5
2025-10-01,FACATATIVA - URBANO,,23.94916667,880.69583333,7.80083333,17.97666667,7.56875,5
2025-09-30,FACATATIVA - URBANO,,22.87583333,920.77083333,4.71875,9.40708333,8.08,5
2025-09-29,FACATATIVA - URBANO,,24.2525,1110.17291667,12.58833333,29.1325,8.21208333,5
2025-09-28,FACATATIVA - URBANO,,21.41833333,968.00208333,11.48916667,21.4575,8.56041667,5
2025-09-27,FACATATIVA - URBANO,,24.60541667,798.16041667,12.6125,25.85708333,8.88166667,5
2025-09-26,FACATATIVA - URBANO,,26.01458333,957.98333333,13.44916667,32.61958333,8.72625,5
2025-09-25,FACATATIVA - URBANO,,34.55875,787.66458333,9.8125,22.63291667,2.39666667,5
2025-09-24,FACATATIVA - URBANO,,46.10541667,671.73333333,9.16291667,22.86291667,2.58708333,5
2025-09-23,FACATATIVA - URBANO,,41.585,923.63333333,11.15583333,24.8825,2.91166667,5
2025-09-22,FACATATIVA - URBANO,,41.86291667,1207.02083333,14.04333333,28.44958333,3.29083333,5
2025-09-21,FACATATIVA - URBANO,,39.36333333,872.58541667,8.64625,16.18625,3.775,5
2025-09-20,FACATATIVA - URBANO,,42.1,623.07083333,8.03875,15.37708333,2.74375,5
2025-09-19,FACATATIVA - URBANO,,36.40666667,578.225,10.86333333,17.44041667,2.9875,5
2025-09-18,FACATATIVA - URBANO,,24.84041667,650.26458333,9.70916667,17.6675,2.40791667,5
2025-09-17,FACATATIVA - URBANO,,23.98125,1305.77708333,17.485,34.685,3.58583333,5
2025-09-16,FACATATIVA - URBANO,,22.9125,1096.3375,11.80958333,25.57541667,3.05458333,5
2025-09-15,FACATATIVA - URBANO,,22.52666667,799.50869565,7.46583333,19.90958333,3.00208333,5
2025-09-14,FACATATIVA - URBANO,,21.0575,899.46111111,11.795,23.66916667,3.4,5
2025-09-13,FACATATIVA - URBANO,,35.48375,901.6875,13.01583333,28.93458333,3.04478261,5
2025-09-12,FACATATIVA - URBANO,,35.37791667,971.81875,14.20916667,30.55333333,3.63166667,5
2025-09-11,FACATATIVA - URBANO,,30.41916667,894.53125,12.085,29.84416667,3.54041667,5
2025-09-10,FACATATIVA - URBANO,,23.10625,896.91666667,13.13041667,33.62708333,3.45583333,5
2025-09-09,FACATATIVA - URBANO,,18.71291667,787.66458333,10.16125,24.51166667,3.47,5
2025-09-08,FACATATIVA - URBANO,,22.27125,739.95625,8.59583333,20.07083333,4.0925,5
2025-09-07,FACATATIVA - URBANO,,20.13583333,573.45416667,7.65208333,13.68833333,2.78791667,5
2025-09-06,FACATATIVA - URBANO,,21.92458333,771.92083333,11.06833333,22.34166667,3.69958333,5
2025-09-05,FACATATIVA - URBANO,,20.68708333,830.125,12.79458333,27.67791667,3.40416667,5
2025-09-04,FACATATIVA - URBANO,,23.08833333,663.10434783,9.53541667,21.70208333,3.15833333,5
2025-09-03,FACATATIVA - URBANO,,22.14291667,707.0375,14.90375,30.74583333,3.59363636,5
2025-09-02,FACATATIVA - URBANO,,22.84833333,554.84791667,9.28875,21.36041667,3.13625,5
2025-09-01,FACATATIVA - URBANO,,21.17166667,715.14791667,8.40833333,20.02958333,3.05875,5
2025-08-31,FACATATIVA - URBANO,,26.36833333,468.49583333,6.12583333,10.5125,2.51791667,5
2025-08-30,FACATATIVA - URBANO,,29.02565217,831.07916667,11.91125,24.89208333,2.40583333,5
2025-08-29,FACATATIVA - URBANO,,23.67791667,1015.71041667,15.67916667,32.69958333,3.2826087,5
2025-08-28,FACATATIVA - URBANO,,32.86875,690.81666667,8.55625,25.925,3.00642857,5
2025-08-27,FACATATIVA - URBANO,,46.985,613.05208333,7.18416667,23.40625,3.0973913,5
2025-08-26,FACATATIVA - URBANO,,40.49772727,1020.09090909,11.07909091,29.95454545,3.24470588,5
2025-08-25,FACATATIVA - URBANO,,42.8625,799.59166667,7.24,16.54083333,3.77541667,5
2025-08-24,FACATATIVA - URBANO,,20.42166667,876.40208333,6.53375,15.29625,3.05666667,5
2025-08-23,FACATATIVA - URBANO,,22.20958333,959.41458333,11.93833333,22.5975,3.31217391,5
2025-08-22,FACATATIVA - URBANO,,23.2625,933.65208333,11.94541667,27.30041667,2.79866667,5
2025-08-21,FACATATIVA - URBANO,,22.88625,907.53695652,11.32291667,25.21083333,3.69181818,5
2025-08-20,FACATATIVA - URBANO,,22.38416667,1153.11041667,14.7125,33.37833333,4.39791667,5
2025-08-19,FACATATIVA - URBANO,,23.04541667,893.1,12.71791667,26.90083333,3.31695652,5
2025-08-18,FACATATIVA - URBANO,,28.1025,453.22916667,6.56791667,11.71416667,3.35291667,5
2025-08-17,FACATATIVA - URBANO,,27.93875,582.04166667,5.11916667,9.89125,3.13708333,5
2025-08-16,FACATATIVA - URBANO,,22.40541667,693.67916667,7.75208333,20.235,3.505,5
2025-08-15,FACATATIVA - URBANO,,37.51708333,743.29583333,10.0375,25.49416667,3.63541667,5
2025-08-14,FACATATIVA - URBANO,,43.76375,887.85208333,11.04708333,29.05583333,3.87041667,5
2025-08-13,FACATATIVA - URBANO,,39.94625,947.4875,13.46375,41.51916667,4.04666667,5
2025-08-12,FACATATIVA - URBANO,,37.90875,776.69166667,9.00125,24.66875,4.09208333,5
2025-08-11,FACATATIVA - URBANO,,41.61083333,685.09166667,7.94458333,20.98791667,3.21875,5
2025-08-10,FACATATIVA - URBANO,,27.55416667,430.80625,5.54791667,11.85416667,2.93166667,5
2025-08-09,FACATATIVA - URBANO,,24.48916667,282.43333333,5.42583333,12.37875,3.1625,5
2025-08-08,FACATATIVA - URBANO,,24.43958333,279.70714286,8.99,15.48083333,3.1725,5
2025-08-07,FACATATIVA - URBANO,,22.71458333,203.61086957,8.60125,14.40416667,3.17,5
2025-08-06,FACATATIVA - URBANO,,32.515,643.10833333,14.56708333,33.29333333,2.06958333,5
2025-08-05,FACATATIVA - URBANO,,42.19291667,1035.74791667,11.33,29.42958333,4.23458333,5
2025-08-04,FACATATIVA - URBANO,,41.14714286,781.4625,5.15708333,17.44708333,3.95227273,5
2025-08-03,FACATATIVA - URBANO,,18.25416667,837.28125,2.855,6.75791667,4.72583333,5
2025-08-02,FACATATIVA - URBANO,,19.88041667,972.77291667,7.51125,18.46333333,5.23708333,5
2025-08-01,FACATATIVA - URBANO,,34.57125,1088.22708333,9.16375,23.81833333,4.76217391,5
2025-07-31,FACATATIVA - URBANO,,39.6075,1154.54166667,10.20541667,25.34916667,5.185,5
2025-07-30,FACATATIVA - URBANO,,20.03304348,771.92083333,6.4675,17.2575,4.765,5
2025-07-13,FACATATIVA - URBANO,,47.55363636,553.89375,7.24833333,13.87083333,4.41826087,5
2025-07-12,FACATATIVA - URBANO,,49.15947368,437.48541667,7.21666667,19.055,3.89,5
2025-07-11,FACATATIVA - URBANO,,53.845,351.67857143,8.15625,21.90625,4.3375,5
2025-07-10,FACATATIVA - URBANO,,54.6305,515.25,8.57791667,19.62041667,4.71833333,5
2025-07-08,FACATATIVA - URBANO,,22.55666667,873.68478261,9.32,25.57708333,4.54333333,5
2025-07-07,FACATATIVA - URBANO,,28.09,536.71875,7.16791667,20.90125,5.50541667,5
2025-07-06,FACATATIVA - URBANO,,28.19458333,623.54791667,6.125,13.03708333,4.56583333,5
2025-07-05,FACATATIVA - URBANO,,32.44416667,657.42083333,6.75708333,16.60958333,4.50666667,5
2025-07-04,FACATATIVA - URBANO,,38.02541667,456.56875,5.84958333,14.79041667,4.28708333,5
2025-07-03,FACATATIVA - URBANO,,29.91458333,750.92916667,6.04166667,16.28041667,4.81833333,5
2025-07-02,FACATATIVA - URBANO,,31.71375,780.03125,8.53958333,25.11458333,5.0475,5
2025-07-01,FACATATIVA - URBANO,,35.72333333,653.60416667,6.41958333,18.71958333,4.47833333,5
2025-06-30,FACATATIVA - URBANO,,32.17083333,550.07708333,5.40541667,13.01666667,2.97333333,5
2025-06-29,FACATATIVA - URBANO,,27.08416667,586.33541667,6.18833333,14.02875,3.74416667,5
2025-06-28,FACATATIVA - URBANO,,29.45083333,605.41875,6.54166667,17.31666667,3.07541667,5
2025-06-27,FACATATIVA - URBANO,,32.13875,475.92173913,7.54791667,17.96833333,6.20666667,5
2025-06-26,FACATATIVA - URBANO,,30.7525,700.93913043,11.40625,28.33125,8.54541667,5
2025-06-25,FACATATIVA - URBANO,,29.21291667,812.95,7.82125,22.81666667,9.46909091,5
2025-06-24,FACATATIVA - URBANO,,19.31666667,649.31041667,5.95875,10.39708333,8.46666667,5
2025-06-23,FACATATIVA - URBANO,,20.83208333,562.00416667,5.7975,12.42833333,8.725,5
2025-06-22,FACATATIVA - URBANO,,20.49791667,687.0,5.38708333,11.79,8.49125,5
